customer_id,tenure_months,orders_per_month,avg_order_value,recency_days,discount_usage_rate,return_rate,clv_next_12m,loyalty_index,monetary_value
CUST_0605,42,4.32,2952.16,350,0.35,0.01,500.0,0.6435,12753.3312
CUST_0606,32,0.82,2484.35,72,0.3,0.25,9526.79,0.5249999999999999,2037.167
CUST_0607,22,2.83,1348.57,101,0.53,0.29,12576.37,0.33369999999999994,3816.4530999999997
CUST_0608,11,2.46,419.32,254,0.12,0.3,3869.12,0.616,1031.5272
CUST_0609,20,5.34,2168.97,193,0.27,0.26,38354.45,0.5402,11582.299799999999
CUST_0610,33,4.62,1447.0,176,0.15,0.1,36417.36,0.765,6685.14
CUST_0611,39,3.69,2110.32,190,0.61,0.29,10635.97,0.2769,7787.080800000001
CUST_0612,10,5.54,2775.75,53,0.28,0.18,87911.91,0.5904,15377.655
CUST_0613,26,4.66,1772.92,245,0.56,0.27,10001.81,0.32119999999999993,8261.807200000001
CUST_0614,33,5.34,701.31,305,0.62,0.2,1925.92,0.30400000000000005,3744.9954
CUST_0615,25,3.29,2242.7,276,0.58,0.23,7721.26,0.3234,7378.482999999999
CUST_0616,33,0.78,978.88,168,0.1,0.1,5754.11,0.81,763.5264
CUST_0617,51,5.51,2932.17,322,0.02,0.24,15265.88,0.7448,16156.2567
CUST_0618,26,5.11,1907.4,83,0.35,0.14,51532.53,0.559,9746.814
CUST_0619,4,1.16,2337.41,283,0.43,0.2,4399.83,0.45600000000000007,2711.3956
CUST_0620,42,4.08,484.45,257,0.26,0.3,3547.12,0.518,1976.556
CUST_0621,36,1.33,533.76,346,0.57,0.29,3079.48,0.3053,709.9008
CUST_0622,39,2.86,1485.52,57,0.33,0.3,20120.01,0.4689999999999999,4248.5872
CUST_0623,21,4.1,998.21,355,0.48,0.1,500.0,0.468,4092.6609999999996
CUST_0624,16,2.93,2631.22,216,0.57,0.04,12666.62,0.41280000000000006,7709.4746
CUST_0625,18,3.46,1926.71,50,0.31,0.12,45385.11,0.6072,6666.4166000000005
CUST_0626,23,5.43,1608.94,251,0.47,0.01,17696.9,0.5247,8736.5442
CUST_0627,6,4.84,2791.99,39,0.04,0.24,109599.85,0.7296,13513.2316
CUST_0628,41,4.62,2748.12,158,0.28,0.3,45986.11,0.504,12696.3144
CUST_0629,2,4.06,1445.68,187,0.55,0.28,7583.0,0.32399999999999995,5869.4608
CUST_0630,41,3.0,2566.29,79,0.62,0.31,22809.46,0.2622,7698.87
CUST_0631,53,4.9,1583.91,331,0.68,0.25,500.0,0.23999999999999996,7761.159000000001
CUST_0632,10,2.26,724.61,183,0.67,0.33,864.14,0.22109999999999996,1637.6185999999998
CUST_0633,14,3.32,744.64,96,0.42,0.14,9253.97,0.4988000000000001,2472.2048
CUST_0634,23,1.56,2096.36,169,0.0,0.29,21168.37,0.71,3270.3216
CUST_0635,59,2.28,1648.66,172,0.07,0.01,21551.27,0.9207,3758.9447999999998
CUST_0636,7,3.82,392.77,46,0.53,0.2,6852.51,0.376,1500.3813999999998
CUST_0637,13,3.29,1317.36,301,0.18,0.01,6855.28,0.8118000000000001,4334.1143999999995
CUST_0638,26,4.39,2530.38,206,0.31,0.03,37955.51,0.6692999999999999,11108.368199999999
CUST_0639,36,1.0,1978.35,66,0.4,0.39,11226.12,0.366,1978.35
CUST_0640,34,0.91,2908.97,323,0.58,0.05,5787.33,0.399,2647.1627
CUST_0641,28,1.4,1608.58,361,0.6,0.14,500.0,0.34400000000000003,2252.0119999999997
CUST_0642,2,3.82,2094.07,291,0.65,0.3,1815.23,0.24499999999999997,7999.347400000001
CUST_0643,29,1.96,1087.24,272,0.1,0.02,4497.84,0.882,2130.9904
CUST_0644,46,4.22,1100.11,280,0.32,0.38,6403.28,0.4216,4642.464199999999
CUST_0645,35,3.33,2564.65,285,0.63,0.19,13011.12,0.2997,8540.2845
CUST_0646,21,1.71,1196.12,228,0.52,0.18,11846.7,0.3936,2045.3651999999997
CUST_0647,36,4.71,2909.04,344,0.66,0.36,1467.28,0.2176,13701.5784
CUST_0648,32,3.09,1090.06,213,0.27,0.35,1720.07,0.4745,3368.2853999999998
CUST_0649,55,2.26,942.79,161,0.31,0.27,3619.69,0.5036999999999999,2130.7054
CUST_0650,11,3.28,415.08,343,0.49,0.39,500.0,0.3111,1361.4624
CUST_0651,22,4.33,2029.27,236,0.26,0.05,26132.82,0.703,8786.7391
CUST_0652,59,2.11,1736.92,224,0.65,0.09,4432.97,0.3185,3664.9012
CUST_0653,21,1.16,2377.06,252,0.11,0.38,4996.42,0.5518,2757.3896
CUST_0654,30,4.37,2137.75,150,0.4,0.13,33024.01,0.522,9341.9675
CUST_0655,49,4.48,2027.69,278,0.53,0.09,13132.56,0.42769999999999997,9084.051200000002
CUST_0656,24,4.93,1685.23,185,0.18,0.25,23316.61,0.615,8308.1839
CUST_0657,42,1.72,1619.36,61,0.58,0.06,6384.31,0.39480000000000004,2785.2992
CUST_0658,28,4.79,821.38,45,0.55,0.1,16641.92,0.40499999999999997,3934.4102
CUST_0659,29,4.25,2748.71,275,0.17,0.1,27003.67,0.747,11682.0175
CUST_0660,40,4.29,2215.76,111,0.11,0.25,51796.96,0.6675,9505.610400000001
CUST_0661,8,0.63,587.27,2,0.14,0.02,500.0,0.8428,369.9801
CUST_0662,16,1.61,1327.09,262,0.34,0.3,500.0,0.4619999999999999,2136.6149
CUST_0663,11,3.55,462.48,176,0.23,0.15,5466.39,0.6545,1641.804
CUST_0664,47,3.27,532.04,122,0.44,0.38,5898.2,0.3472,1739.7707999999998
CUST_0665,42,4.57,1121.1,204,0.39,0.39,12609.58,0.3721,5123.427
CUST_0666,47,3.98,2860.26,111,0.67,0.15,26888.51,0.28049999999999997,11383.8348
CUST_0667,9,0.77,624.61,154,0.08,0.19,8190.4,0.7452000000000001,480.9497
CUST_0668,39,3.34,581.33,102,0.51,0.21,4997.37,0.3871,1941.6422
CUST_0669,43,5.89,638.9,163,0.17,0.19,20513.47,0.6723,3763.1209999999996
CUST_0670,35,5.11,539.95,185,0.09,0.23,20954.52,0.7007,2759.1445000000003
CUST_0671,1,0.61,2420.09,304,0.35,0.1,500.0,0.5850000000000001,1476.2549000000001
CUST_0672,58,1.38,2295.95,56,0.36,0.16,21814.18,0.5376,3168.4109999999996
CUST_0673,16,3.94,2730.66,150,0.04,0.19,61490.94,0.7776000000000001,10758.8004
CUST_0674,14,5.79,1050.8,52,0.27,0.36,20357.4,0.4672,6084.132
CUST_0675,17,4.67,1198.87,332,0.62,0.12,7089.89,0.33440000000000003,5598.7229
CUST_0676,12,0.89,902.88,281,0.69,0.11,500.0,0.27590000000000003,803.5632
CUST_0677,20,5.62,428.57,338,0.47,0.39,500.0,0.32330000000000003,2408.5634
CUST_0678,57,4.58,846.63,271,0.03,0.23,12113.41,0.7469,3877.5654
CUST_0679,55,4.85,1451.87,39,0.52,0.38,21132.2,0.2976,7041.569499999999
CUST_0680,28,0.52,458.97,119,0.09,0.14,500.0,0.7826,238.66440000000003
CUST_0681,33,2.59,2866.82,230,0.64,0.31,7762.13,0.24839999999999998,7425.0638
CUST_0682,2,4.55,1419.36,319,0.65,0.29,1131.11,0.24849999999999997,6458.088
CUST_0683,17,0.86,1734.29,358,0.35,0.2,5610.24,0.52,1491.4894
CUST_0684,24,0.72,1384.26,181,0.04,0.36,867.49,0.6144,996.6672
CUST_0685,52,2.3,1428.86,273,0.57,0.25,5029.15,0.3225,3286.3779999999997
CUST_0686,23,3.33,1298.44,3,0.43,0.31,22608.65,0.39330000000000004,4323.805200000001
CUST_0687,8,3.13,679.87,340,0.1,0.08,500.0,0.8280000000000001,2127.9931
CUST_0688,52,4.21,879.18,166,0.57,0.04,17066.05,0.41280000000000006,3701.3477999999996
CUST_0689,3,5.37,438.13,206,0.02,0.29,9307.06,0.6958,2352.7581
CUST_0690,17,0.84,1437.26,13,0.35,0.01,5727.27,0.6435,1207.2984
CUST_0691,13,3.98,634.59,278,0.55,0.24,500.0,0.34199999999999997,2525.6682
CUST_0692,21,0.85,1171.04,111,0.47,0.05,500.0,0.5035,995.3839999999999
CUST_0693,3,2.22,2310.25,54,0.33,0.21,24756.87,0.5293,5128.755
CUST_0694,2,1.92,2520.32,162,0.2,0.33,18646.34,0.5359999999999999,4839.0144
CUST_0695,15,5.0,902.02,348,0.26,0.12,3635.33,0.6512,4510.1
CUST_0696,49,0.53,1667.04,265,0.6,0.18,4133.21,0.32800000000000007,883.5312
CUST_0697,36,0.61,2735.85,188,0.16,0.25,8726.43,0.63,1668.8684999999998
CUST_0698,3,5.1,816.53,122,0.19,0.2,25463.36,0.6480000000000001,4164.303
CUST_0699,5,3.03,2634.92,184,0.46,0.0,19158.37,0.54,7983.8076
CUST_0700,28,4.21,1254.66,338,0.56,0.1,4078.44,0.39599999999999996,5282.118600000001
CUST_0701,7,4.85,2114.02,143,0.57,0.13,28571.01,0.37410000000000004,10252.997
CUST_0702,12,0.75,1016.39,345,0.15,0.3,8862.17,0.595,762.2925
CUST_0703,30,1.02,1448.31,246,0.09,0.19,7714.84,0.7371000000000001,1477.2762
CUST_0704,35,5.46,1893.2,273,0.27,0.14,20869.03,0.6278,10336.872
CUST_0705,19,1.09,2993.66,178,0.01,0.33,16138.38,0.6632999999999999,3263.0894000000003
CUST_0706,35,3.39,2702.41,218,0.41,0.29,29456.85,0.41890000000000005,9161.169899999999
CUST_0707,1,4.3,2699.83,107,0.39,0.33,34543.7,0.40869999999999995,11609.268999999998
CUST_0708,48,3.41,443.55,133,0.07,0.03,11849.61,0.9020999999999999,1512.5055000000002
CUST_0709,41,4.01,1666.1,162,0.38,0.19,21285.4,0.5022,6681.061
CUST_0710,57,0.69,2004.22,324,0.56,0.34,3610.23,0.29039999999999994,1382.9117999999999
CUST_0711,14,3.86,418.93,285,0.63,0.27,500.0,0.2701,1617.0698
CUST_0712,16,2.46,1535.13,364,0.43,0.2,500.0,0.45600000000000007,3776.4198
CUST_0713,27,0.75,509.62,121,0.67,0.39,3140.92,0.20129999999999998,382.21500000000003
CUST_0714,11,5.65,316.06,152,0.32,0.32,8414.88,0.4623999999999999,1785.739
CUST_0715,24,0.96,560.36,22,0.26,0.29,500.0,0.5254,537.9456
CUST_0716,47,6.0,2171.96,72,0.1,0.34,72769.89,0.594,13031.76
CUST_0717,48,2.16,1073.5,327,0.16,0.29,10011.33,0.5963999999999999,2318.76
CUST_0718,12,4.53,1876.19,189,0.0,0.28,35601.55,0.72,8499.1407
CUST_0719,14,2.97,1373.86,102,0.28,0.24,24309.06,0.5472,4080.3642
CUST_0720,38,4.68,2898.07,69,0.21,0.27,69299.96,0.5767,13562.9676
CUST_0721,44,1.21,1089.62,77,0.38,0.1,8789.82,0.558,1318.4401999999998
CUST_0722,22,5.87,1460.0,112,0.56,0.05,29823.37,0.4179999999999999,8570.2
CUST_0723,11,1.29,2483.39,145,0.47,0.01,15152.6,0.5247,3203.5731
CUST_0724,18,5.94,2345.46,353,0.18,0.24,3677.68,0.6232000000000001,13932.032400000002
CUST_0725,5,2.96,2032.41,102,0.1,0.14,35998.53,0.774,6015.9336
CUST_0726,48,2.04,1942.28,242,0.69,0.01,7069.5,0.30690000000000006,3962.2512
CUST_0727,19,1.65,2293.64,256,0.42,0.08,5450.16,0.5336000000000001,3784.5059999999994
CUST_0728,22,4.69,928.06,128,0.48,0.04,16555.19,0.4992,4352.6014000000005
CUST_0729,53,4.42,1944.84,351,0.17,0.27,500.0,0.6059,8596.192799999999
CUST_0730,16,2.91,1644.1,165,0.4,0.29,14208.43,0.426,4784.331
CUST_0731,43,2.56,2742.44,264,0.35,0.04,13725.17,0.624,7020.6464000000005
CUST_0732,17,5.35,2014.4,102,0.3,0.34,43256.53,0.4619999999999999,10777.039999999999
CUST_0733,32,2.82,608.86,166,0.05,0.08,3577.5,0.874,1716.9851999999998
CUST_0734,18,0.88,2131.95,277,0.32,0.24,9050.93,0.5167999999999999,1876.1159999999998
CUST_0735,45,3.74,2007.15,151,0.57,0.21,20995.46,0.33970000000000006,7506.741000000001
CUST_0736,6,5.44,575.01,128,0.35,0.01,15252.83,0.6435,3128.0544
CUST_0737,21,2.35,2522.7,40,0.01,0.16,49128.79,0.8316,5928.344999999999
CUST_0738,12,5.22,2649.89,88,0.05,0.13,106847.85,0.8265,13832.425799999999
CUST_0739,10,2.06,2115.28,357,0.62,0.14,500.0,0.3268,4357.4768
CUST_0740,28,3.77,1852.99,221,0.59,0.32,14646.15,0.2788,6985.7723
CUST_0741,47,4.93,2010.19,107,0.35,0.05,48756.84,0.6174999999999999,9910.2367
CUST_0742,59,2.23,2284.94,299,0.07,0.39,6594.38,0.5672999999999999,5095.4162
CUST_0743,27,3.06,1586.97,223,0.09,0.1,18958.51,0.8190000000000001,4856.1282
CUST_0744,6,2.73,1383.26,322,0.55,0.35,3925.92,0.2925,3776.2998
CUST_0745,14,3.83,806.18,355,0.4,0.03,500.0,0.582,3087.6693999999998
CUST_0746,50,5.68,1895.25,325,0.49,0.32,10526.16,0.3468,10765.019999999999
CUST_0747,5,5.02,1256.38,268,0.24,0.06,10547.55,0.7143999999999999,6307.0276
CUST_0748,27,3.33,1045.1,234,0.12,0.27,4209.98,0.6424,3480.183
CUST_0749,44,2.4,466.23,358,0.52,0.07,4630.58,0.44639999999999996,1118.952
CUST_0750,29,1.94,2824.69,201,0.35,0.06,20421.77,0.611,5479.8985999999995
CUST_0751,47,3.96,538.55,49,0.4,0.08,18602.69,0.552,2132.658
CUST_0752,33,3.07,2008.57,239,0.45,0.11,11627.64,0.48950000000000005,6166.309899999999
CUST_0753,53,2.62,1312.91,201,0.54,0.38,9500.53,0.28519999999999995,3439.8242000000005
CUST_0754,34,5.35,626.95,281,0.46,0.17,4544.33,0.4482,3354.1825
CUST_0755,30,4.79,2400.87,44,0.61,0.34,32424.46,0.25739999999999996,11500.1673
CUST_0756,39,5.07,2628.33,142,0.29,0.06,62682.82,0.6673999999999999,13325.633100000001
CUST_0757,53,3.74,2010.29,101,0.33,0.05,41610.46,0.6365,7518.484600000001
CUST_0758,32,4.33,505.73,53,0.51,0.3,8384.66,0.34299999999999997,2189.8109
CUST_0759,53,5.05,1524.59,324,0.53,0.13,500.0,0.4089,7699.179499999999
CUST_0760,9,4.12,610.37,124,0.69,0.06,3627.85,0.29140000000000005,2514.7244
CUST_0761,46,3.33,586.37,198,0.56,0.09,4363.76,0.4004,1952.6121
CUST_0762,55,1.26,1781.55,283,0.13,0.3,1312.31,0.609,2244.753
CUST_0763,7,4.22,717.94,332,0.2,0.27,2517.96,0.584,3029.7068
CUST_0764,7,3.65,1386.03,342,0.54,0.25,500.0,0.345,5059.0095
CUST_0765,30,4.1,1981.49,203,0.1,0.19,34718.91,0.7290000000000001,8124.1089999999995
CUST_0766,34,3.33,419.26,299,0.3,0.17,2395.37,0.581,1396.1358
CUST_0767,35,2.22,1090.95,135,0.34,0.09,15771.45,0.6005999999999999,2421.909
CUST_0768,40,4.7,2386.99,248,0.53,0.36,8202.16,0.3008,11218.853
CUST_0769,21,2.13,1131.21,333,0.52,0.26,7391.28,0.35519999999999996,2409.4773
CUST_0770,37,5.0,893.35,44,0.5,0.15,18014.66,0.425,4466.75
CUST_0771,46,3.3,2579.7,138,0.33,0.04,36732.97,0.6431999999999999,8513.009999999998
CUST_0772,47,0.86,305.01,355,0.35,0.13,500.0,0.5655,262.3086
CUST_0773,6,4.22,2851.36,9,0.19,0.12,99534.42,0.7128000000000001,12032.7392
CUST_0774,37,3.69,1010.31,53,0.43,0.07,24165.73,0.5301,3728.0438999999997
CUST_0775,28,1.01,571.76,69,0.66,0.28,500.0,0.24479999999999996,577.4776
CUST_0776,6,4.4,587.67,311,0.05,0.02,10192.03,0.9309999999999999,2585.748
CUST_0777,52,2.13,1093.99,279,0.35,0.16,3855.89,0.546,2330.1987
CUST_0778,44,3.83,2334.43,50,0.22,0.29,44619.72,0.5538,8940.866899999999
CUST_0779,25,2.25,2090.79,123,0.22,0.29,20244.69,0.5538,4704.2775
CUST_0780,58,5.19,2499.75,269,0.16,0.37,20159.13,0.5292,12973.702500000001
CUST_0781,59,0.53,1556.65,46,0.48,0.23,2115.97,0.40040000000000003,825.0245000000001
CUST_0782,39,2.13,2636.7,15,0.52,0.02,30270.27,0.4704,5616.170999999999
CUST_0783,21,1.05,347.72,314,0.42,0.01,500.0,0.5742,365.10600000000005
CUST_0784,20,2.5,875.55,347,0.36,0.28,500.0,0.4608,2188.875
CUST_0785,26,5.93,2438.65,330,0.32,0.15,12488.37,0.578,14461.1945
CUST_0786,47,2.61,2233.43,218,0.33,0.02,26451.64,0.6566,5829.252299999999
CUST_0787,18,2.47,508.82,97,0.67,0.4,3574.03,0.19799999999999998,1256.7854
CUST_0788,44,5.02,357.67,302,0.02,0.13,500.0,0.8526,1795.5033999999998
CUST_0789,17,4.83,1748.93,198,0.19,0.18,33533.79,0.6642000000000001,8447.331900000001
CUST_0790,28,0.68,1485.46,167,0.53,0.39,6579.74,0.28669999999999995,1010.1128000000001
CUST_0791,29,4.91,1577.47,259,0.49,0.09,13608.47,0.4641,7745.3777
CUST_0792,32,3.64,1255.58,250,0.5,0.21,8354.62,0.395,4570.3112
CUST_0793,50,5.44,1110.46,45,0.08,0.22,42206.21,0.7176,6040.902400000001
CUST_0794,50,2.18,1376.48,282,0.38,0.16,724.38,0.5207999999999999,3000.7264000000005
CUST_0795,43,2.2,2695.7,117,0.06,0.23,38357.67,0.7238,5930.54
CUST_0796,46,1.72,2481.77,13,0.06,0.16,42228.68,0.7896,4268.6444
CUST_0797,5,4.38,556.88,297,0.51,0.13,9939.07,0.4263,2439.1344
CUST_0798,16,3.84,2312.7,168,0.54,0.14,23945.04,0.39559999999999995,8880.767999999998
CUST_0799,31,3.4,1228.73,155,0.45,0.19,18437.28,0.44550000000000006,4177.682
CUST_0800,40,3.88,1059.19,85,0.58,0.09,14746.88,0.38220000000000004,4109.6572
CUST_0801,30,2.96,1226.89,196,0.39,0.02,9617.1,0.5978,3631.5944000000004
CUST_0802,26,2.12,2317.56,273,0.24,0.32,7947.96,0.5167999999999999,4913.2272
CUST_0803,52,4.49,2434.08,19,0.02,0.13,109609.65,0.8526,10929.0192
CUST_0804,46,1.08,1925.78,123,0.43,0.32,5027.07,0.3876,2079.8424
CUST_0805,27,1.36,1932.96,231,0.52,0.11,5758.12,0.42719999999999997,2628.8256
CUST_0806,4,1.92,1262.92,138,0.16,0.21,10541.82,0.6636,2424.8064
CUST_0807,35,5.31,2390.39,319,0.49,0.1,11825.84,0.459,12692.970899999998
CUST_0808,50,1.48,1350.87,17,0.03,0.03,15773.14,0.9409,1999.2875999999999
CUST_0809,42,2.07,2553.08,119,0.66,0.25,16520.89,0.255,5284.875599999999
CUST_0810,16,0.62,2246.61,192,0.11,0.04,2093.4,0.8543999999999999,1392.8982
CUST_0811,39,3.73,2352.07,244,0.42,0.25,21943.09,0.43500000000000005,8773.2211
CUST_0812,8,3.46,2559.0,143,0.15,0.06,48350.36,0.7989999999999999,8854.14
CUST_0813,30,5.22,1057.69,283,0.64,0.14,12890.82,0.3096,5521.1418
CUST_0814,20,2.6,1629.82,151,0.24,0.11,13144.93,0.6764,4237.532
CUST_0815,8,1.6,818.91,285,0.23,0.26,500.0,0.5698,1310.256
CUST_0816,52,2.29,1218.07,265,0.24,0.02,5899.73,0.7448,2789.3803
CUST_0817,10,4.32,2099.37,224,0.1,0.31,29807.16,0.621,9069.2784
CUST_0818,56,4.77,464.3,311,0.58,0.08,500.0,0.3864000000000001,2214.711
CUST_0819,50,1.99,2928.08,352,0.66,0.22,500.0,0.2652,5826.879199999999
CUST_0820,7,2.35,2124.53,193,0.37,0.26,17206.23,0.4662,4992.6455000000005
CUST_0821,58,3.1,2632.67,275,0.12,0.21,18950.44,0.6952,8161.277
CUST_0822,44,4.74,373.36,58,0.65,0.11,8027.43,0.3115,1769.7264000000002
CUST_0823,19,2.15,555.87,85,0.61,0.06,4688.96,0.3666,1195.1205
CUST_0824,39,5.44,875.17,248,0.2,0.24,9574.29,0.6080000000000001,4760.9248
CUST_0825,45,1.88,921.72,332,0.1,0.39,500.0,0.549,1732.8336
CUST_0826,8,2.09,1900.78,214,0.46,0.34,2810.65,0.3564,3972.6301999999996
CUST_0827,24,1.13,379.33,213,0.52,0.35,5348.73,0.312,428.64289999999994
CUST_0828,14,3.26,412.83,52,0.69,0.03,500.0,0.3007,1345.8257999999998
CUST_0829,36,0.66,2798.95,224,0.36,0.22,4411.65,0.49920000000000003,1847.307
CUST_0830,47,3.48,1841.61,175,0.36,0.25,17215.33,0.48,6408.8027999999995
CUST_0831,52,0.95,2038.28,191,0.34,0.2,1936.47,0.5279999999999999,1936.366
CUST_0832,36,3.68,464.52,89,0.66,0.35,500.0,0.22099999999999997,1709.4336
CUST_0833,15,0.52,2955.57,362,0.66,0.08,500.0,0.31279999999999997,1536.8964
CUST_0834,35,1.64,2563.9,296,0.43,0.35,9244.15,0.37050000000000005,4204.796
CUST_0835,55,2.83,2164.94,179,0.67,0.09,9677.36,0.30029999999999996,6126.7802
CUST_0836,15,1.79,1584.18,81,0.39,0.31,12352.96,0.42089999999999994,2835.6822
CUST_0837,46,5.64,2572.27,29,0.36,0.25,75828.73,0.48,14507.602799999999
CUST_0838,19,2.1,378.04,187,0.15,0.14,500.0,0.731,793.8840000000001
CUST_0839,52,1.74,1639.86,306,0.14,0.37,500.0,0.5418,2853.3563999999997
CUST_0840,51,2.45,1361.13,121,0.62,0.12,12516.34,0.33440000000000003,3334.7685000000006
CUST_0841,16,0.53,2996.27,241,0.45,0.32,1703.67,0.374,1588.0231
CUST_0842,14,0.66,2773.76,253,0.42,0.34,500.0,0.3828,1830.6816000000001
CUST_0843,39,0.63,2591.45,7,0.54,0.21,15680.52,0.3634,1632.6135
CUST_0844,39,3.85,2118.81,291,0.56,0.31,16241.65,0.3035999999999999,8157.4185
CUST_0845,1,3.79,1820.66,307,0.02,0.06,18349.32,0.9211999999999999,6900.3014
CUST_0846,25,1.59,2820.97,189,0.11,0.02,16891.55,0.8722,4485.3423
CUST_0847,36,3.39,359.46,178,0.23,0.3,3455.13,0.5389999999999999,1218.5694
CUST_0848,38,1.76,482.92,191,0.63,0.38,500.0,0.2294,849.9392
CUST_0849,9,5.13,2736.84,345,0.25,0.2,3259.6,0.6000000000000001,14039.9892
CUST_0850,5,3.64,2823.45,159,0.11,0.25,43710.94,0.6675,10277.358
CUST_0851,55,1.62,1969.51,50,0.69,0.34,11534.06,0.2046,3190.6062
CUST_0852,45,2.57,2373.29,39,0.32,0.21,43266.71,0.5372,6099.355299999999
CUST_0853,40,3.17,2096.03,272,0.65,0.39,7783.78,0.2135,6644.4151
CUST_0854,51,1.38,1842.87,112,0.22,0.17,15665.76,0.6474,2543.1605999999997
CUST_0855,26,3.52,2852.93,2,0.49,0.11,55463.01,0.4539,10042.3136
CUST_0856,44,2.47,820.2,364,0.43,0.36,500.0,0.36480000000000007,2025.8940000000002
CUST_0857,23,2.46,2945.43,93,0.58,0.09,26553.08,0.38220000000000004,7245.757799999999
CUST_0858,52,1.67,485.52,177,0.59,0.39,1387.38,0.2501,810.8183999999999
CUST_0859,35,4.37,1079.02,64,0.22,0.32,25112.64,0.5304,4715.3174
CUST_0860,57,0.56,2762.19,159,0.29,0.12,4052.7,0.6248,1546.8264000000001
CUST_0861,49,3.57,2399.16,194,0.34,0.14,19725.13,0.5675999999999999,8565.001199999999
CUST_0862,25,0.78,2633.45,272,0.28,0.2,3529.39,0.576,2054.091
CUST_0863,46,1.84,770.74,101,0.66,0.25,500.0,0.255,1418.1616000000001
CUST_0864,42,3.57,1335.44,337,0.33,0.38,500.0,0.41539999999999994,4767.5208
CUST_0865,59,3.82,331.38,6,0.3,0.3,7794.47,0.48999999999999994,1265.8716
CUST_0866,15,0.9,2841.9,284,0.34,0.3,11975.98,0.4619999999999999,2557.71
CUST_0867,33,5.4,966.85,286,0.59,0.38,500.0,0.25420000000000004,5220.990000000001
CUST_0868,45,5.11,1655.9,193,0.12,0.25,26230.87,0.66,8461.649000000001
CUST_0869,10,2.25,931.25,62,0.63,0.29,5032.13,0.2627,2095.3125
CUST_0870,16,3.39,2306.06,331,0.54,0.15,8462.01,0.39099999999999996,7817.5434000000005
CUST_0871,20,1.21,2773.14,54,0.49,0.06,20573.51,0.4794,3355.4993999999997
CUST_0872,41,1.49,620.12,25,0.27,0.3,2504.71,0.511,923.9788
CUST_0873,8,5.96,686.69,160,0.21,0.18,13058.94,0.6478,4092.6724000000004
CUST_0874,50,1.48,2167.71,267,0.46,0.31,1995.76,0.3726,3208.2108
CUST_0875,45,4.01,1486.0,3,0.7,0.24,17971.2,0.22800000000000004,5958.86
CUST_0876,15,4.29,2088.11,226,0.26,0.34,12973.52,0.48839999999999995,8957.9919
CUST_0877,8,3.43,2010.78,308,0.38,0.23,1201.54,0.4774,6896.9754
CUST_0878,53,5.49,498.09,265,0.29,0.13,11786.25,0.6176999999999999,2734.5141
CUST_0879,53,4.3,917.89,196,0.6,0.05,4268.63,0.38,3946.9269999999997
CUST_0880,54,1.05,1339.52,52,0.64,0.04,1672.93,0.34559999999999996,1406.496
CUST_0881,30,5.7,2148.86,355,0.11,0.13,5568.36,0.7743,12248.502
CUST_0882,1,0.73,2912.12,4,0.24,0.07,14078.74,0.7068,2125.8476
CUST_0883,21,1.8,2559.91,90,0.26,0.38,14918.01,0.4588,4607.838
CUST_0884,47,1.59,2266.75,206,0.14,0.21,11055.09,0.6794,3604.1325
CUST_0885,34,1.27,2532.85,113,0.65,0.1,4174.84,0.315,3216.7195
CUST_0886,29,4.11,1046.88,55,0.58,0.26,10895.62,0.3108,4302.676800000001
CUST_0887,3,4.52,2085.88,55,0.65,0.26,23330.37,0.259,9428.177599999999
CUST_0888,28,3.13,2860.12,235,0.16,0.07,32379.91,0.7811999999999999,8952.175599999999
CUST_0889,33,1.63,1042.72,87,0.4,0.1,13630.46,0.54,1699.6336
CUST_0890,46,3.86,2502.83,58,0.05,0.25,71030.07,0.7124999999999999,9660.923799999999
CUST_0891,45,0.57,2812.51,87,0.17,0.29,709.32,0.5892999999999999,1603.1307
CUST_0892,59,3.83,1468.96,68,0.41,0.08,32452.0,0.5428000000000001,5626.116800000001
CUST_0893,45,3.52,647.94,65,0.46,0.24,10411.29,0.41040000000000004,2280.7488000000003
CUST_0894,4,1.98,1826.77,33,0.66,0.32,6592.87,0.23119999999999996,3617.0045999999998
CUST_0895,45,5.68,1388.86,147,0.25,0.37,27438.62,0.47250000000000003,7888.724799999999
CUST_0896,18,2.18,402.02,166,0.53,0.14,500.0,0.40419999999999995,876.4036
CUST_0897,22,4.5,336.64,120,0.21,0.09,11059.66,0.7189000000000001,1514.8799999999999
CUST_0898,40,4.93,1495.57,230,0.03,0.25,22254.51,0.7275,7373.160099999999
CUST_0899,26,2.79,2323.2,20,0.21,0.36,44082.9,0.5056,6481.727999999999
CUST_0900,15,5.28,2610.53,316,0.46,0.01,7376.82,0.5346000000000001,13783.598400000003
CUST_0901,5,4.52,409.38,165,0.42,0.15,14673.27,0.49300000000000005,1850.3975999999998
CUST_0902,21,2.63,2250.82,289,0.1,0.02,16734.5,0.882,5919.6566
CUST_0903,54,2.3,533.57,344,0.53,0.38,500.0,0.2914,1227.211
CUST_0904,43,0.91,1619.28,92,0.31,0.06,2737.63,0.6486,1473.5448000000001
CUST_0905,23,2.55,963.57,345,0.32,0.33,2045.15,0.4555999999999999,2457.1035
CUST_0906,25,5.44,338.63,67,0.7,0.26,3456.62,0.22200000000000003,1842.1472
CUST_0907,32,4.77,1324.14,81,0.01,0.09,46362.98,0.9009,6316.1478
CUST_0908,51,4.34,1986.81,205,0.01,0.19,40604.01,0.8019000000000001,8622.7554
